calendar_years,acara_sml_id,acara_sml_school_name,suburb,address,post_code,state,school_sector_code_desc,school_type_code_desc,year_range,total_enrollments,fte_total_enrollments,total_female_enrollments,total_male_enrollments,campus_type_code,school_url,latitude,longitude,street_lat,street_lon,geo_formatted_address,geo_suburb,geo_reliability,geo_supplier,atlas_suburb_id
2013,44778,St Georges Road Primary School Shepparton,SHEPPARTON,120 ST GEORGES ROAD,3630,VIC,G,Primary, Prep-6,356,356,176,180,G,http://www.stgeorges.vic.edu.au,-36.389836,145.405907,-36.389953,145.406449,"120 ST GEORGES RD, SHEPPARTON, VIC 3630",SHEPPARTON,2,Sensis,
2013,44779,Malvern Valley Primary School,MALVERN EAST,ABBOTSFORD AVENUE,3145,VIC,G,Primary, Prep-6,188,187.4,91,97,G,http://www.mvps.vic.edu.au,-37.880607,145.081605,-37.880607,145.081605,"Malvern Valley Primary School, 1A Abbotsford Avenue, Malvern East VIC 3145, Australia",MALVERN EAST,3,Google,
2013,44780,Newborough East Primary School,NEWBOROUGH,300 OLD SALE ROAD,3825,VIC,G,Primary, Prep-6,334,334,162,172,G,http://www.neps.vic.edu.au,-38.179618,146.292782,-38.178912,146.294106,"300 OLD SALE RD, NEWBOROUGH, VIC 3825",NEWBOROUGH,2,Sensis,
2013,44781,Belmore School,BALWYN,49 STROUD STREET,3103,VIC,G,Special, U,50,47,21,29,G,http://www.belmoresc.vic.edu.au,-37.803867,145.081278,-37.804451,145.081205,"49-53 STROUD ST, BALWYN, VIC 3103",BALWYN,2,Sensis,
2013,44782,Croxton Special School,NORTHCOTE,159-165 BEACONSFIELD PARADE,3070,VIC,G,Special, U,154,149.2,51,103,H,http://www.croxton.vic.edu.au,-37.76533,144.987143,-37.763754,144.987312,"159 BEACONSFIELD PDE, NORTHCOTE, VIC 3070",NORTHCOTE,2,Sensis,
2013,44783,Tobruk Street Primary School - Morwell,MORWELL,2-14 TOBRUK STREET,3840,VIC,G,Primary, Prep-6,93,93,50,43,G,,-38.233534,146.417702,-38.233463,146.416769,"2-14 TOBRUK ST, MORWELL, VIC 3840",MORWELL,2,Sensis,
2013,44784,Herne Hill Primary School,HAMLYN HEIGHTS,194-200 CHURCH STREET,3215,VIC,G,Primary, Prep-6,241,241,122,119,G,http://www.hernehillk6.vic.edu.au,-38.128075,144.317982,-38.128075,144.317982,"356 CHURCH ST, HAMLYN HEIGHTS, VIC 3215",HAMLYN HEIGHTS,2,Sensis,
2013,44785,Frankston East Primary School,FRANKSTON,6A ASHLEIGH AVENUE,3199,VIC,G,Primary, Prep-6,195,195,90,105,G,http://www.frankstoneastps.vic.edu.au,-38.146209,145.145799,-38.145846,145.14461,"6A ASHLEIGH AV, FRANKSTON, VIC 3199",FRANKSTON,2,Sensis,
2013,44786,Selby Primary School,SELBY,2 MORLEY STREET,3159,VIC,G,Primary, Prep-6,225,225,99,126,G,http://www.selbyps.vic.edu.au,-37.911169,145.367218,-37.911564,145.367139,"2 MORLEY ST, SELBY, VIC 3159",SELBY,2,Sensis,
2013,44787,Reservoir East Primary School,RESERVOIR,BOLDREWOOD PARADE,3073,VIC,G,Primary, Prep-6,136,136,53,83,G,http://www.vrqa.vic.gov.au/StateRegister/Provider.aspx/DetailsProvider?AccountID=00515524-ed32-de11-9c94-002185cd8e5c,-37.7202112,145.0226588,-37.7202112,145.0226588,"Reservoir East Primary School, 58 Boldrewood Parade, Reservoir VIC 3073, Australia",RESERVOIR,3,Google,
2013,44788,Tucker Road Bentleigh Primary School,BENTLEIGH,16 TUCKER ROAD,3204,VIC,G,Primary, Prep-6,545,545,255,290,G,http://www.tucker-road.vic.edu.au,-37.932512,145.050378,-37.932239,145.048757,"16 TUCKER RD, BENTLEIGH, VIC 3204",BENTLEIGH,2,Sensis,
2013,44789,Katunga Primary School,KATUNGA,24 CARTER STREET,3640,VIC,G,Primary, Prep-6,91,90.4,37,54,G,http://www.katungaps.vic.edu.au/,-35.997415,145.455133,-35.997415,145.455133,"24 CARTER ST, KATUNGA, VIC 3640",KATUNGA,2,Sensis,
2013,44790,Ballarat North Primary School,BALLARAT,513 LANDSBOROUGH STREET,3350,VIC,G,Primary, Prep-6,377,377,186,191,G,http://www.ballaratnthps.vic.edu.au,-37.540101,143.862818,-37.539767,143.862857,"513 LANDSBOROUGH ST, BALLARAT NORTH, VIC 3350",BALLARAT NORTH,2,Sensis,
2013,44791,Bandiana Primary School,BANDIANA,44 LEUMEAH ROAD,3694,VIC,G,Primary, Prep-6,146,146,64,82,G,http://www.bandips.vic.edu.au,-36.152967,146.927425,-36.152967,146.927425,"42 LEUMEAH RD, BANDIANA, VIC 3691",BANDIANA,2,Sensis,
2013,44792,Morwell Primary School,MORWELL,CNR CRINIGAN & MARYVALE ROAD,3840,VIC,G,Primary, Prep-6,161,161,72,89,G,,-38.2276826,146.4248479,-38.2276826,146.4248479,"Morwell Park Primary School, 76 - 82 Vary Street, Morwell VIC 3840, Australia",MORWELL,3,Google,
2013,44793,Greythorn Primary School,BALWYN NORTH,READING AVENUE,3104,VIC,G,Primary, Prep-6,567,567,255,312,G,http://www.greythornps.vic.edu.au,-37.8016886,145.0961244,-37.8016886,145.0961244,"Greythorn Primary School, Balwyn North VIC 3104, Australia",BALWYN NORTH,3,Google,
2013,44794,Warragul North Primary School,WARRAGUL,O'DOWDS ROAD,3820,VIC,G,Primary, Prep-6,524,524,273,251,G,http://www.warragulnorthps.vic.edu.au,-38.1483026,145.9398224,-38.1483026,145.9398224,"Warragul North Primary School, Warragul VIC 3820, Australia",WARRAGUL,3,Google,
2013,44795,Horsham West and Haven Primary School,HORSHAM,24 HILLARY STREET,3400,VIC,G,Primary, Prep-6,658,657.3,317,341,H,http://www.horshamwps.vic.edu.au,-36.717059,142.179258,-36.716511,142.180227,"24 HILLARY ST, HORSHAM, VIC 3400",HORSHAM,2,Sensis,
2013,44797,Traralgon (Kosciuszko Street) Primary School,TRARALGON,36 KOSCIUSZKO STREET,3844,VIC,G,Primary, Prep-6,294,294,144,150,G,http://www.kossie.vic.edu.au,-38.201024,146.515343,-38.200994,146.51496,"36 KOSCIUSZKO ST, TRARALGON, VIC 3844",TRARALGON,2,Sensis,
2013,44798,Traralgon (Liddiard Road) Primary School,TRARALGON,148 LIDDIARD ROAD,3844,VIC,G,Primary, Prep-6,316,314.6,158,158,G,http://www.traralgonlrps.vic.edu.au/,-38.201452,146.553177,-38.2012,146.551396,"148-152 LIDDIARD RD, TRARALGON, VIC 3844",TRARALGON,2,Sensis,
2013,44799,Eastwood Primary School,RINGWOOD EAST,ALEXANDRA ROAD,3135,VIC,G,Primary, Prep-6,309,308.4,141,168,G,http://www.eastwood.vic.edu.au,-37.816819,145.2527252,-37.816819,145.2527252,"Eastwood Primary School, Alexandra Road, Ringwood East VIC 3135, Australia",RINGWOOD EAST,3,Google,
2013,44800,Pascoe Vale South Primary School,PASCOE VALE SOUTH,411 - 429 REYNARD STREET,3044,VIC,G,Primary, Prep-6,336,336,165,171,G,http://www.pvsps.vic.edu.au,-37.746242,144.935565,-37.745436,144.935661,"411-429 REYNARD ST, PASCOE VALE SOUTH, VIC 3044",PASCOE VALE SOUTH,2,Sensis,
2013,44801,Yellingbo Primary School,YELLINGBO,1936 COCKATOO ROAD,3139,VIC,G,Primary, Prep-6,42,42,14,28,G,http://www.yellps.vic.edu.au/,-37.812729,145.508086,-37.812729,145.508086,"Yellingbo Primary School, 1936 Healesville - Koo Wee Rup Road, Yellingbo VIC 3139, Australia",YELLINGBO,3,Google,
2013,44802,Lalor Primary School,LALOR,26 MAXWELL STREET,3075,VIC,G,Primary, Prep-6,274,272.8,129,145,G,http://www.lalornorthps.vic.edu.au/,-37.670311,145.025981,-37.670987,145.025907,"26 MAXWELL ST, LALOR, VIC 3075",LALOR,2,Sensis,
2013,44803,Reservoir West Primary School,RESERVOIR,CARRINGTON ROAD,3073,VIC,G,Primary, Prep-6,409,409,184,225,G,http://www.rwps.vic.edu.au,-37.7218324,144.9896273,-37.7218324,144.9896273,"Reservoir West Primary School, Carrington Road, Reservoir VIC 3073, Australia",RESERVOIR,3,Google,
2013,44804,Coatesville Primary School,BENTLEIGH EAST,21 MACKIE ROAD,3165,VIC,G,Primary, Prep-6,681,681,309,372,G,http://www.coatesps.vic.edu.au,-37.920342,145.073034,-37.920489,145.073764,"21 MACKIE RD, BENTLEIGH EAST, VIC 3165",BENTLEIGH EAST,2,Sensis,
2013,44805,Old Orchard Primary School,BLACKBURN NORTH,88 KOONUNG ROAD,3130,VIC,G,Primary, Prep-6,537,536.4,267,270,G,http://www.oldorchardps.vic.edu.au,-37.807006,145.15153,-37.807206,145.152655,"70-88 KOONUNG RD, BLACKBURN NORTH, VIC 3130",BLACKBURN NORTH,2,Sensis,
2013,44806,Huntingdale Primary School,OAKLEIGH SOUTH,GRANGE STREET,3167,VIC,G,Primary, Prep-6,276,275,140,136,G,http://www.huntingdaleps.vic.edu.au,-37.913087,145.102299,-37.913087,145.102299,"Huntingdale Primary School, Grange Street, Oakleigh South VIC 3167, Australia",OAKLEIGH SOUTH,3,Google,
2013,44807,Box Hill North Primary School,BOX HILL NORTH,ELIZABETH STREET,3129,VIC,G,Primary, Prep-6,286,285.2,151,135,G,http://www.bhnps.vic.edu.au,-37.8003196,145.1229639,-37.8003196,145.1229639,"Box Hill North Primary School, Elizabeth Street, Box Hill North VIC 3129, Australia",BOX HILL NORTH,3,Google,
2013,44808,Ferntree Gully North Primary School,FERNTREE GULLY,111 FOREST ROAD,3156,VIC,G,Primary, Prep-6,339,339,142,197,G,http://www.ferntree.vic.edu.au,-37.874843,145.298427,-37.874971,145.299617,"111 FOREST RD, FERNTREE GULLY, VIC 3156",FERNTREE GULLY,2,Sensis,
2013,44809,Ararat West Primary School,ARARAT,KNEEBONE STREET,3377,VIC,G,Primary, Prep-6,244,244,125,119,G,http://www.araratwestps.vic.edu.au,-37.277583,142.9206008,-37.277583,142.9206008,"Ararat West Primary School, Knee Bone Street, Ararat VIC 3377, Australia",ARARAT,3,Google,
2013,44810,Oak Park Primary School,OAK PARK,WILLETT AVENUE,3046,VIC,G,Primary, Prep-6,408,407.4,196,212,G,http://www.oakparkps.vic.edu.au,-37.7162586,144.9148017,-37.7162586,144.9148017,"Oak Park Primary School, Oak Park VIC 3046, Australia",OAK PARK,3,Google,
2013,44811,Dandenong North Primary School,DANDENONG,117-125 CLEELAND STREET,3175,VIC,G,Primary, Prep-6,621,621,319,302,G,http://www.dandenongnorthps.vic.edu.au,-37.976353,145.214621,-37.976757,145.216056,"117-125 CLEELAND ST, DANDENONG, VIC 3175",DANDENONG,2,Sensis,
2013,44812,Bairnsdale West Primary School,BAIRNSDALE,CNR WALLACE & MCKEAN STREETS,3875,VIC,G,Primary, Prep-6,195,195,95,100,G,http://www.bwestps.vic.edu.au,-37.8235207,147.6083189,-37.8235207,147.6083189,"Bairnsdale West Primary School, Wallace Street, Bairnsdale VIC 3875, Australia",BAIRNSDALE,3,Google,
2013,44813,Kalianna Special School,BENDIGO,NOLAN STREET,3550,VIC,G,Special, U,196,190.6,65,131,G,http://www.kalianna.vic.edu.au,-36.7495863129,144.290532509,-36.7495863129,144.290532509,"NOLAN ST, BENDIGO, VIC 3550",BENDIGO,4,Sensis,
2013,44814,Harrisfield Primary School,NOBLE PARK,495 PRINCES HWY,3174,VIC,G,Primary, Prep-6,245,245,125,120,G,http://www.harrisfield.ps.vic.edu.au,-37.95475,145.178687,-37.95389,145.17945,"495 PRINCES HWY, NOBLE PARK, VIC 3174",NOBLE PARK,2,Sensis,
2013,44815,Pascoe Vale North Primary School,PASCOE VALE,KENT ROAD,3044,VIC,G,Primary, Prep-6,390,389,199,191,G,http://www.pvnps.vic.edu.au,-37.7308033,144.9375345,-37.7308033,144.9375345,"Pascoe Vale Primary School, 362 Gaffney Street, Pascoe Vale VIC 3044",PASCOE VALE,3,Google,
2013,44816,Belle Vue Primary School,BALWYN NORTH,20 HIGHVIEW ROAD,3104,VIC,G,Primary, Prep-6,200,200,78,122,G,http://www.bellevueps.vic.edu.au/,-37.781879,145.079125,-37.781997,145.07966,"20 HIGHVIEW RD, BALWYN NORTH, VIC 3104",BALWYN NORTH,2,Sensis,
2013,44817,Oberon Primary School,BELMONT,28 DOROTHY AVENUE,3216,VIC,G,Primary, Prep-6,108,108,62,46,G,http://www.oberonps.vic.edu.au,-38.179855,144.343205,-38.179109,144.343328,"28-30 DOROTHY AV, BELMONT, VIC 3216",BELMONT,2,Sensis,
2013,44818,Moe Primary School,MOE,CNR ELIZABETH & KING STREETS,3825,VIC,G,Primary, Prep-6,145,145,70,75,G,http://www.elizabethstps.vic.edu.au,-38.1889567,146.2460846,-38.1889567,146.2460846,"Moe Primary School, South St, Moe VIC 3825, Australia",MOE,3,Google,
2013,44819,St Albans East Primary School,ST ALBANS,7-17 STATION AVENUE,3021,VIC,G,Primary, Prep-6,364,364,169,195,G,http://www.saeps.vic.edu.au,-37.742906,144.8109,-37.741798,144.811029,"7-17 STATION AV, ST ALBANS, VIC 3021",ST ALBANS,2,Sensis,
2013,44820,Bourchier Street Primary School Shepparton,SHEPPARTON,CNR BOURCHIER ST & BALACLAVA R,3630,VIC,G,Primary, Prep-6,594,594,304,290,G,http://www.bourchierps.vic.edu.au,-36.3664887,145.4132376,-36.3664887,145.4132376,"Bourchier Street Primary School, Shepparton VIC 3632, Australia",SHEPPARTON,3,Google,
2013,44821,Swan Hill North Primary School,SWAN HILL,118 CHAPMAN STREET,3585,VIC,G,Primary, Prep-6,216,214.8,107,109,G,http://www.shnps.vic.edu.au,-35.331249,143.546154,-35.332264,143.546013,"118 CHAPMAN ST, SWAN HILL, VIC 3585",SWAN HILL,2,Sensis,
2013,44822,Sunshine Heights Primary School,SUNSHINE,1-19 MAILEY STREET,3020,VIC,G,Primary, Prep-6,306,306,158,148,G,http://www.sunshineheightsps.vic.edu.au,-37.792371,144.81728,-37.791882,144.817318,"1-19 MAILEY ST, SUNSHINE WEST, VIC 3020",SUNSHINE WEST,2,Sensis,
2013,44823,Sunshine North Primary School,SUNSHINE NORTH,65 - 71 SUFFOLK ROAD,3020,VIC,G,Primary, Prep-6,303,303,146,157,G,http://www.sunshinenps.vic.edu.au,-37.771548,144.837553,-37.772436,144.837432,"71 SUFFOLK RD, SUNSHINE NORTH, VIC 3020",SUNSHINE NORTH,2,Sensis,
2013,44824,Banyule Primary School,ROSANNA,BANYULE ROAD,3084,VIC,G,Primary, Prep-6,407,407,184,223,G,http://www.banyuleps.vic.edu.au,-37.743075,145.0779385,-37.743075,145.0779385,"Banyule Primary School, 50 Banyule Road, Rosanna VIC 3084, Australia",ROSANNA,3,Google,
2013,44826,Portland South Primary School,PORTLAND,133-141 EDGAR STREET,3305,VIC,G,Primary, Prep-6,69,69,39,30,G,http://www.portlandsouthprimaryschool.globalstudent.org.au,-38.365687,141.610667,-38.36467,141.61079,"133-141 EDGAR ST, PORTLAND, VIC 3305",PORTLAND,2,Sensis,
2013,44827,Rosanna Golf Links Primary School,ROSANNA,INTERLAKEN PARADE,3084,VIC,G,Primary, Prep-6,374,374,177,197,G,http://www.rosanna-golflinks-ps.vic.edu.au,-37.7353363,145.0748091,-37.7353363,145.0748091,"Rosanna Golf Links Primary School, Interlaken Parade, Rosanna VIC 3084, Australia",ROSANNA,3,Google,
2013,44828,Cheltenham East Primary School,CHELTENHAM,SILVER STREET,3192,VIC,G,Primary, Prep-6,403,403,174,229,G,http://www.cheltenhameast.vic.edu.au,-37.965193,145.068198,-37.965193,145.068198,"Cheltenham East Primary School, 42 Silver Street, Cheltenham VIC 3192, Australia",CHELTENHAM,3,Google,
2013,44917,Berendale School,HAMPTON EAST,2 BEREND STREET,3188,VIC,G,Special, U,117,116.2,35,82,G,http://berendale.vic.edu.au/,-37.93941,145.031691,-37.938803,145.031766,"2 BEREND ST, HAMPTON EAST, VIC 3188",HAMPTON EAST,2,Sensis,
2013,44829,Cranbourne South Primary School,CRANBOURNE SOUTH,PEARCEDALE ROAD,3977,VIC,G,Primary, Prep-6,328,327.4,185,143,G,http://www.cranbournesouth.vic.edu.au/,-38.148201,145.2449763,-38.148201,145.2449763,"Cranbourne South Primary School, 239 Pearcedale Road, Cranbourne VIC 3977, Australia",CRANBOURNE,3,Google,
2013,44830,Yarrunga Primary School,WANGARATTA,38 - 50 WHITE STREET,3677,VIC,G,Primary, Prep-6,208,207.4,102,106,G,http://www.yarrungaps.vic.edu.au,-36.37276,146.317864,-36.371669,146.318012,"38-50 WHITE ST, WANGARATTA, VIC 3677",WANGARATTA,2,Sensis,
2013,44831,Ballarat Specialist School,LAKE GARDENS,25 GILLIES STREET NORTH,3355,VIC,G,Special, U,410,408.5,144,266,H,http://www.ballaratss.vic.edu.au,-37.552922,143.816803,-37.552919,143.819353,"25 GILLIES ST N, LAKE GARDENS, VIC 3355",LAKE GARDENS,2,Sensis,
2013,44833,Preston North East Primary School,EAST PRESTON,CNR LAUREL & TYLER STREETS,3072,VIC,G,Primary, Prep-6,414,413.6,206,208,G,http://www.pneps.vic.edu.au,-37.7326699,145.0286712,-37.7326699,145.0286712,"Tyler Street & Laurel Street, Preston VIC 3072, Australia",Preston,7,Google,
2013,44834,Orbost North Primary School,ORBOST,RUPERT ST,3888,VIC,G,Primary, Prep-6,33,33,12,21,G,http://www.vrqa.vic.gov.au/StateRegister/Provider.aspx/DetailsProvider?AccountID=2b4e5524-ed32-de11-9c94-002185cd8e5c,-37.7071796,148.4549611,-37.7071796,148.4549611,"Orbost North Primary School, Orbost VIC 3888, Australia",ORBOST,3,Google,
2013,44835,Nelson Park School,BELL PARK,LIBAU AVENUE,3215,VIC,G,Special, U,348,340.2,89,259,G,http://www.nelsonpark.vic.edu.au/,-38.1139878,144.3400688,-38.1139878,144.3400688,"Nelson Park School, Libau Avenue, Bell Park VIC 3215, Australia",BELL PARK,3,Google,
2013,44836,Craigieburn Primary School,CRAIGIEBURN,87 - 91 GRAND BOULEVARD,3064,VIC,G,Primary, Prep-6,622,619.3,312,310,G,http://www.craigieburnps.vic.edu.au,-37.582994,144.932674,-37.582344,144.933834,"87-91 GRAND BVD, CRAIGIEBURN, VIC 3064",CRAIGIEBURN,2,Sensis,
2013,44837,Warrnambool East Primary School,WARRNAMBOOL,WARD STREET,3280,VIC,G,Primary, Prep-6,427,426.6,204,223,G,http://www.weps.vic.edu.au,-38.3902738,142.4986946,-38.3902738,142.4986946,"Warrnambool East Primary School, Ward St, Warrnambool VIC 3280, Australia",WARRNAMBOOL,3,Google,
2013,44838,Colac South West Primary School,COLAC,238 WILSON STREET,3250,VIC,G,Primary, Prep-6,293,292.4,148,145,G,http://www.colac-sw-ps.vic.edu.au,-38.343995,143.571938,-38.343195,143.572031,"238-242 WILSON ST, COLAC, VIC 3250",COLAC,2,Sensis,
2013,44839,George Street Primary School - Hamilton,HAMILTON,32-48 GEORGE STREET,3300,VIC,G,Primary, Prep-6,52,52,20,32,G,http://www.georgestham-ps.vic.edu.au,-37.746372,142.035591,-37.746134,142.034243,"32 GEORGE ST, HAMILTON, VIC 3300",HAMILTON,2,Sensis,
2013,44840,Valkstone Primary School,BENTLEIGH EAST,VALKSTONE STREET,3165,VIC,G,Primary, Prep-6,586,586,300,286,G,http://www.valkstoneps.vic.edu.au/,-37.9150271,145.0577394,-37.9150271,145.0577394,"Valkstone Primary School, 44 Valkstone Street, East Bentleigh VIC 3165, Australia",EAST BENTLEIGH,3,Google,
2013,44841,Overport Primary School,FRANKSTON,TOWERHILL ROAD,3199,VIC,G,Primary, Prep-6,469,469,248,221,G,http://www.overport-ps.vic.edu.au,-38.1598388,145.126931,-38.1598388,145.126931,"Overport Primary School, Towerhill Road, Frankston VIC 3199, Australia",FRANKSTON,3,Google,
2013,44843,Wembley Primary School,YARRAVILLE,32 ST LEONARDS AVE,3013,VIC,G,Primary, Prep-6,593,593,283,310,G,http://www.vrqa.vic.gov.au/StateRegister/Provider.aspx/DetailsProvider?AccountID=285a5524-ed32-de11-9c94-002185cd8e5c,-37.820769,144.875061,-37.821191,144.875013,"32 ST LEONARDS AV, YARRAVILLE, VIC 3013",YARRAVILLE,2,Sensis,
2013,44844,Rosamond Special School,MAIDSTONE,276 BALLARAT ROAD,3012,VIC,G,Special, U,110,109.6,37,73,G,http://www.rosamond.vic.edu.au/,-37.788544,144.88375,-37.788826,144.883642,"276-282 BALLARAT RD, FOOTSCRAY, VIC 3011",FOOTSCRAY,2,Sensis,
2013,44845,Bonbeach Primary School,BONBEACH,29-63 BREEZE STREET,3196,VIC,G,Primary, Prep-6,200,199.6,92,108,G,http://www.bonbeachps.vic.edu.au,-38.066314,145.126248,-38.06689,145.126437,"29-63 BREEZE ST, BONBEACH, VIC 3196",BONBEACH,2,Sensis,
2013,44846,Heatherhill Primary School,SPRINGVALE,959 HEATHERTON ROAD,3171,VIC,G,Primary, Prep-6,215,215,103,112,G,http://www.heatherhillps.vic.edu.au,-37.962385,145.158995,-37.963221,145.158893,"959-973 HEATHERTON RD, SPRINGVALE, VIC 3171",SPRINGVALE,2,Sensis,
2013,44847,Beaumaris North Primary School,BEAUMARIS,WOOD STREET,3193,VIC,G,Primary, Prep-6,635,635,318,317,G,http://www.beaumarisnorthps.vic.edu.au,-37.9739813,145.0369787,-37.9739813,145.0369787,"Beaumaris North Primary School, Wood Street, Beaumaris VIC 3193, Australia",BEAUMARIS,3,Google,
2013,44848,Hamlyn Banks Primary School,HAMLYN HEIGHTS,2-24 CHAUCER STREET,3215,VIC,G,Primary, Prep-6,400,400,211,189,G,http://www.hbps.vic.edu.au,-38.117611,144.327634,-38.1181,144.327576,"2 CHAUCER ST, HAMLYN HEIGHTS, VIC 3215",HAMLYN HEIGHTS,2,Sensis,
2013,44849,Yarraman Oaks Primary School,NOBLE PARK,27 LIEGE AVENUE,3174,VIC,G,Primary, Prep-6,173,172.2,89,84,G,http://www.yarramanoaksps.vic.edu.au/,-37.970582,145.192536,-37.970361,145.191342,"27 LIEGE AV, NOBLE PARK, VIC 3174",NOBLE PARK,2,Sensis,
2013,44850,Mount Pleasant Road Nunawading Primary School,NUNAWADING,MT PLEASANT ROAD,3131,VIC,G,Primary, Prep-6,157,157,70,87,G,http://www.mtpleasantroadps.vic.edu.au,-37.8287019,145.1802946,-37.8287019,145.1802946,"Mount Pleasant Road Primary School, 105-107 Mt Pleasant Road, Nunawading VIC 3131",NUNAWADING,3,Google,
2013,44851,Glenroy West Primary School,GLENROY,YORK STREET,3046,VIC,G,Primary, Prep-6,191,191,89,102,G,http://www.glenroywestps.vic.edu.au,-37.7049789,144.909741,-37.7049789,144.909741,"Glenroy West Primary School, 1-19 York Street, Glenroy VIC 3046, Australia",GLENROY,3,Google,
2013,44852,Dandenong South Primary School,DANDENONG,52 KIRKHAM ROAD,3175,VIC,G,Primary, Prep-6,513,513,251,262,G,http://www.dandenong-south-ps.vic.edu.au,-37.99797,145.211942,-37.999105,145.211808,"52 KIRKHAM RD, DANDENONG, VIC 3175",DANDENONG,2,Sensis,
2013,44853,St Albans North Primary School,ST ALBANS,GEORGE STREET,3021,VIC,G,Primary, Prep-6,195,195,95,100,G,http://www.stalbansnth.vic.edu.au,-37.7320466,144.8015301,-37.7320466,144.8015301,"St Albans North Primary School, George St, Saint Albans VIC 3021, Australia",SAINT ALBANS,3,Google,
2013,44854,Avondale Primary School,AVONDALE HEIGHTS,CLARENDON ST,3034,VIC,G,Primary, Prep-6,313,313,147,166,G,http://www.avondaleps.vic.edu.au,-37.7669927,144.8609692,-37.7669927,144.8609692,"Avondale Primary School, 11 Clarendon Street, Avondale Heights VIC 3034, Australia",AVONDALE HEIGHTS,3,Google,
2013,44855,Beverley Hills Primary School,DONCASTER EAST,2 - 14 CASSOWARY STREET,3109,VIC,G,Primary, Prep-6,262,262,131,131,G,http://www.bevhillsps.vic.edu.au,-37.796817,145.159556,-37.796079,145.159646,"2-14 CASSOWARY ST, DONCASTER EAST, VIC 3109",DONCASTER EAST,2,Sensis,
2013,44856,Wodonga West Primary School,WODONGA,LAWRENCE STREET,3690,VIC,G,Primary, Prep-6,268,268,127,141,G,http://www.wodongawestps.vic.edu.au,-36.123825,146.8829632,-36.123825,146.8829632,"Wodonga West Primary School, Lawrence Street, Wodonga VIC 3690, Australia",WODONGA,3,Google,
2013,44857,Frankston Heights Primary School,FRANKSTON,KALMIA STREET,3199,VIC,G,Primary, Prep-6,235,235,118,117,G,http://www.frankstonhts-ps.vic.edu.au,-38.1616046,145.1467003,-38.1616046,145.1467003,"Frankston Heights Primary School, Kalmia Street, Frankston VIC 3199, Australia",FRANKSTON,3,Google,
2013,44858,Kerrimuir Primary School,BOX HILL NORTH,178 DORKING ROAD,3129,VIC,G,Primary, Prep-6,319,319,175,144,G,http://www.kerrimuirps.vic.edu.au/,-37.80327,145.135035,-37.803001,145.133666,"178 DORKING RD, BOX HILL NORTH, VIC 3129",BOX HILL NORTH,2,Sensis,
2013,44859,Heathmont East Primary School,HEATHMONT,LOUIS STREET,3135,VIC,G,Primary, Prep-6,453,453,221,232,G,http://www.heathmonteastps.vic.edu.au/,-37.830451,145.2570717,-37.830451,145.2570717,"Heathmont East Primary School, Armstrong Rd, Melbourne VIC 3135",MELBOURNE,3,Google,
2013,44860,Strathmore North Primary School,STRATHMORE,MASCOMA STREET,3041,VIC,G,Primary, Prep-6,379,379,172,207,G,http://www.snps.vic.edu.au/,-37.7247366,144.9165236,-37.7247366,144.9165236,"Strathmore North Primary School, Mascoma Street, Strathmore VIC 3041, Australia",STRATHMORE,3,Google,
2013,44861,Oakleigh South Primary School,OAKLEIGH SOUTH,RILEY STREET,3167,VIC,G,Primary, Prep-6,707,707,360,347,G,http://www.oakleighsouthps.vic.edu.au,-37.9234189,145.0954753,-37.9234189,145.0954753,"Oakleigh South Primary School, Riley Street, Oakleigh South VIC 3167, Australia",OAKLEIGH SOUTH,3,Google,
2013,44862,Thomastown East Primary School,THOMASTOWN,82 CEDAR STREET,3074,VIC,G,Primary, Prep-6,137,137,61,76,G,http://www.thomastown-east-ps.vic.edu.au,-37.679784,145.024961,-37.680547,145.024881,"82 CEDAR ST, THOMASTOWN, VIC 3074",THOMASTOWN,2,Sensis,
